commodity,variety,source_district,destination_district,buying_price,selling_price,distance_km,transport_cost,gross_margin,expected_margin,route_rank
Apples,"Kasmir/Shimla - II","Garhwal (Pauri)",Kangra,3300.00,13000.00,395.83,2177.07,9700.00,7522.94,38
Apples,"Kasmir/Shimla - II",Firozabad,Sangrur,7650.00,18000.00,532.00,2926.00,10350.00,7424.00,39
Apples,"Kasmir/Shimla - II",Ambala,Sangrur,10025.00,18000.00,117.40,645.70,7975.00,7329.30,40
Apples,"Kasmir/Shimla - II",Hoshiarpur,Bhatinda,5500.00,14000.00,218.09,1199.50,8500.00,7300.51,41
Apples,"Kasmir/Shimla - II",Hathras,Sangrur,8260.00,18000.00,456.71,2511.91,9740.00,7228.10,42
Apples,"Kasmir/Shimla - II",Malappuram,Hassan,6550.00,15151.00,272.44,1498.42,8601.00,7102.58,43
Apples,"Kasmir/Shimla - II",Gurdaspur,Bhatinda,5500.00,14000.00,260.18,1430.99,8500.00,7069.01,44
Apples,"Kasmir/Shimla - II",Hoshiarpur,Kangra,5500.00,13000.00,88.69,487.80,7500.00,7012.21,45
Apples,"Kasmir/Shimla - II",Gurdaspur,Kangra,5500.00,13000.00,102.81,565.46,7500.00,6934.55,46
Apples,"Kasmir/Shimla - II",Patiala,Bhatinda,6250.00,14000.00,174.99,962.45,7750.00,6787.56,47
Apples,"Kasmir/Shimla - II",Lakhimpur,Sangrur,7540.00,18000.00,680.78,3744.29,10460.00,6715.71,48
Apples,"Kasmir/Shimla - II",Jhansi,Sangrur,7200.00,18000.00,747.25,4109.88,10800.00,6690.13,49
Apples,"Kasmir/Shimla - II",Amroha,Kangra,3500.00,13000.00,519.33,2856.32,9500.00,6643.69,50
Apples,"Kullu Delicious",Kulgam,Kangra,3640.00,14000.00,260.20,1431.10,10360.00,8928.90,1
Apples,"Kullu Delicious",Anantnag,Kangra,3640.00,14000.00,261.54,1438.47,10360.00,8921.53,2
Apples,"Kullu Delicious",Badgam,Kangra,4125.00,14000.00,323.20,1777.60,9875.00,8097.40,3
Apples,"Kullu Delicious",Budgam,Kangra,4125.00,14000.00,323.85,1781.18,9875.00,8093.83,4
Apples,"Kullu Delicious",Shopian,Kangra,4843.75,14000.00,280.95,1545.23,9156.25,7611.03,5
Apples,"Kullu Delicious",Pulwama,Kangra,4843.75,14000.00,293.31,1613.21,9156.25,7543.05,6
Apples,"Kullu Delicious",Kulgam,Delhi,3640.00,10500.00,742.55,4084.03,6860.00,2775.98,7
Apples,"Kullu Delicious",Anantnag,Delhi,3640.00,10500.00,747.70,4112.35,6860.00,2747.65,8
Apples,"Kullu Delicious",Badgam,Delhi,4125.00,10500.00,804.86,4426.73,6375.00,1948.27,9
Apples,"Kullu Delicious",Budgam,Delhi,4125.00,10500.00,805.29,4429.10,6375.00,1945.91,10
Apples,"Kullu Delicious",Shopian,Delhi,4843.75,10500.00,759.78,4178.79,5656.25,1477.46,11
Apples,"Kullu Delicious",Pulwama,Delhi,4843.75,10500.00,776.08,4268.44,5656.25,1387.81,12
Apples,"Kullu Delicious",Kulgam,Shopian,3640.00,4843.75,24.04,132.22,1203.75,1071.53,13
Apples,"Kullu Delicious",Kulgam,Pulwama,3640.00,4843.75,33.58,184.69,1203.75,1019.06,14
Apples,"Kullu Delicious",Anantnag,Pulwama,3640.00,4843.75,34.83,191.57,1203.75,1012.19,15
Apples,"Kullu Delicious",Anantnag,Shopian,3640.00,4843.75,37.03,203.67,1203.75,1000.09,16
Apples,"Kullu Delicious",Delhi,Kangra,10500.00,14000.00,492.86,2710.73,3500.00,789.27,17
Apples,"Kullu Delicious",Badgam,Pulwama,4125.00,4843.75,29.98,164.89,718.75,553.86,18
Apples,"Kullu Delicious",Budgam,Pulwama,4125.00,4843.75,30.70,168.85,718.75,549.90,19
Apples,"Kullu Delicious",Badgam,Shopian,4125.00,4843.75,45.68,251.24,718.75,467.51,20
Apples,"Kullu Delicious",Budgam,Shopian,4125.00,4843.75,45.95,252.73,718.75,466.03,21
Apples,"Kullu Delicious",Kulgam,Badgam,3640.00,4125.00,63.11,347.11,485.00,137.90,22
Apples,"Kullu Delicious",Kulgam,Budgam,3640.00,4125.00,63.71,350.41,485.00,134.60,23
Apples,"Kullu Delicious",Anantnag,Badgam,3640.00,4125.00,63.99,351.95,485.00,133.06,24
Apples,"Kullu Delicious",Anantnag,Budgam,3640.00,4125.00,64.85,356.68,485.00,128.33,25
Apples,"Kullu Royal Delicious","Ropar (Rupnagar)",Una,3500.00,7500.00,92.91,511.01,4000.00,3489.00,1
Apples,"Kullu Royal Delicious","Ropar (Rupnagar)",Muktsar,3500.00,8000.00,250.03,1375.17,4500.00,3124.84,2
Apples,"Kullu Royal Delicious","Ropar (Rupnagar)",Kangra,3500.00,7250.00,160.05,880.28,3750.00,2869.73,3
Apples,"Kullu Royal Delicious",Anantnag,Jammu,4100.00,7500.00,146.56,806.08,3400.00,2593.92,4
Apples,"Kullu Royal Delicious",Badgam,Jammu,3900.00,7500.00,186.96,1028.28,3600.00,2571.72,5
Apples,"Kullu Royal Delicious","Ropar (Rupnagar)",Jammu,3500.00,7500.00,309.48,1702.14,4000.00,2297.86,6
Apples,"Kullu Royal Delicious",Srinagar,Jammu,4425.00,7500.00,192.04,1056.22,3075.00,2018.78,7
Apples,"Kullu Royal Delicious",Mandi,Una,5000.00,7500.00,95.19,523.55,2500.00,1976.46,8
Apples,"Kullu Royal Delicious",Pulwama,Jammu,4687.50,7500.00,162.64,894.52,2812.50,1917.98,9
Apples,"Kullu Royal Delicious",Anantnag,Kangra,4100.00,7250.00,261.54,1438.47,3150.00,1711.53,10
Apples,"Kullu Royal Delicious",Mandi,Kangra,5000.00,7250.00,107.43,590.87,2250.00,1659.14,11
Apples,"Kullu Royal Delicious",Anantnag,Una,4100.00,7500.00,323.55,1779.53,3400.00,1620.48,12
Apples,"Kullu Royal Delicious",Badgam,Kangra,3900.00,7250.00,323.20,1777.60,3350.00,1572.40,13
Apples,"Kullu Royal Delicious",Badgam,Una,3900.00,7500.00,382.61,2104.36,3600.00,1495.65,14
Apples,"Kullu Royal Delicious",Badgam,Baramulla,3900.00,5625.00,47.41,260.76,1725.00,1464.25,15
Apples,"Kullu Royal Delicious",Anantnag,Muktsar,4100.00,8000.00,459.15,2525.33,3900.00,1374.68,16
Apples,"Kullu Royal Delicious",Badgam,Muktsar,3900.00,8000.00,496.88,2732.84,4100.00,1367.16,17
Apples,"Kullu Royal Delicious",Mandi,Muktsar,5000.00,8000.00,338.80,1863.40,3000.00,1136.60,18
Apples,"Kullu Royal Delicious",Srinagar,Kangra,4425.00,7250.00,324.09,1782.50,2825.00,1042.51,19
Apples,"Kullu Royal Delicious",Srinagar,Una,4425.00,7500.00,384.53,2114.92,3075.00,960.09,20
Apples,"Kullu Royal Delicious",Pulwama,Kangra,4687.50,7250.00,293.31,1613.21,2562.50,949.30,21
Apples,"Kullu Royal Delicious","Ropar (Rupnagar)",Delhi,3500.00,6250.00,333.03,1831.67,2750.00,918.34,22
Apples,"Kullu Royal Delicious",Anantnag,Baramulla,4100.00,5625.00,110.34,606.87,1525.00,918.13,23
Apples,"Kullu Royal Delicious",Srinagar,Baramulla,4425.00,5625.00,51.78,284.79,1200.00,915.21,24
Apples,"Kullu Royal Delicious",Mandi,Jammu,5000.00,7500.00,289.98,1594.89,2500.00,905.11,25
Apples,"Kullu Royal Delicious","Ropar (Rupnagar)",Mandi,3500.00,5000.00,110.38,607.09,1500.00,892.91,26
Apples,"Kullu Royal Delicious",Pulwama,Una,4687.50,7500.00,353.23,1942.77,2812.50,869.74,27
Apples,"Kullu Royal Delicious",Srinagar,Muktsar,4425.00,8000.00,502.85,2765.68,3575.00,809.33,28
Apples,"Kullu Royal Delicious",Pulwama,Muktsar,4687.50,8000.00,474.69,2610.80,3312.50,701.71,29
Apples,"Kullu Royal Delicious",Baramulla,Jammu,5625.00,7500.00,215.38,1184.59,1875.00,690.41,30
Apples,"Kullu Royal Delicious",Badgam,Pulwama,3900.00,4687.50,29.98,164.89,787.50,622.61,31
Apples,"Kullu Royal Delicious",Pulwama,Baramulla,4687.50,5625.00,75.54,415.47,937.50,522.03,32
Apples,"Kullu Royal Delicious",Badgam,Srinagar,3900.00,4425.00,8.86,48.73,525.00,476.27,33
Apples,"Kullu Royal Delicious",Anantnag,Pulwama,4100.00,4687.50,34.83,191.57,587.50,395.94,34
Apples,"Kullu Royal Delicious",Srinagar,Pulwama,4425.00,4687.50,31.39,172.65,262.50,89.86,35
Apples,Maharaji,Baramulla,Rajouri,2520.00,5000.00,132.06,726.33,2480.00,1753.67,1
Apples,Maharaji,Anantnag,Rajouri,2647.06,5000.00,111.36,612.48,2352.94,1740.46,2
Apples,Maharaji,Badgam,Rajouri,2656.25,5000.00,118.34,650.87,2343.75,1692.88,3
Apples,Maharaji,Srinagar,Rajouri,2750.00,5000.00,126.03,693.17,2250.00,1556.84,4
Apples,Maharaji,Pulwama,Rajouri,3125.00,5000.00,105.63,580.97,1875.00,1294.04,5
Apples,Maharaji,Badgam,Pulwama,2656.25,3125.00,29.98,164.89,468.75,303.86,6
Apples,Maharaji,Anantnag,Pulwama,2647.06,3125.00,34.83,191.57,477.94,286.38,7
Apples,Maharaji,Srinagar,Pulwama,2750.00,3125.00,31.39,172.65,375.00,202.36,8
Apples,Maharaji,Baramulla,Pulwama,2520.00,3125.00,75.54,415.47,605.00,189.53,9
Apples,Maharaji,Badgam,Srinagar,2656.25,2750.00,8.86,48.73,93.75,45.02,10
Apples,Other,Moga,Chandigarh,2204.00,15000.00,193.01,1061.56,12796.00,11734.45,1
Apples,Other,Bangalore,Kollam,9000.00,23500.00,584.63,3215.47,14500.00,11284.54,2
Apples,Other,Kolhapur,Kollam,6000.00,23500.00,1131.23,6221.77,17500.00,11278.24,3
Apples,Other,"Bengaluru Rural",Kollam,9000.00,23500.00,616.50,3390.75,14500.00,11109.25,4
Apples,Other,Palwal,Delhi,2000.00,13500.00,72.15,396.83,11500.00,11103.18,5
Apples,Other,Palwal,Chandigarh,2000.00,15000.00,361.78,1989.79,13000.00,11010.21,6
Apples,Other,Bharuch,Ahilyanagar,4000.00,17000.00,428.68,2357.74,13000.00,10642.26,7
Apples,Other,Shimla,Chandigarh,4000.00,15000.00,70.99,390.45,11000.00,10609.56,8
Apples,Other,Shamli,Chandigarh,3550.00,15000.00,186.38,1025.09,11450.00,10424.91,9
Apples,Other,Moga,Ganganagar,2204.00,13300.00,200.81,1104.46,11096.00,9991.55,10
Apples,Other,Haridwar,Chandigarh,4000.00,15000.00,194.64,1070.52,11000.00,9929.48,11
Apples,Other,Dhar,Ahilyanagar,4470.00,17000.00,493.08,2711.94,12530.00,9818.06,12
Apples,Other,Morena,Delhi,2030.00,13500.00,314.86,1731.73,11470.00,9738.27,13
Apples,Other,Morena,Chandigarh,2030.00,15000.00,603.20,3317.60,12970.00,9652.40,14
Apples,Other,Mahendragarh-Narnaul,Bilaspur,3500.00,14000.00,157.20,864.60,10500.00,9635.40,15
Apples,Other,Ramban,Chandigarh,3200.00,15000.00,397.53,2186.42,11800.00,9613.59,16
Apples,Other,Champawat,Chandigarh,3050.00,15000.00,439.81,2418.96,11950.00,9531.05,17
Apples,Other,Rajouri,Chandigarh,3100.00,15000.00,452.43,2488.37,11900.00,9411.64,18
Apples,Other,Bharuch,Kollam,4000.00,23500.00,1843.46,10139.03,19500.00,9360.97,19
Apples,Other,Shamli,Delhi,3550.00,13500.00,110.48,607.64,9950.00,9342.36,20
Apples,Other,Malappuram,Kollam,12500.00,23500.00,306.89,1687.90,11000.00,9312.11,21
Apples,Other,Bhopal,Ahilyanagar,4000.00,17000.00,674.33,3708.82,13000.00,9291.19,22
Apples,Other,Katni,Bilaspur,3000.00,14000.00,320.83,1764.57,11000.00,9235.44,23
Apples,Other,Moga,Delhi,2204.00,13500.00,389.33,2141.32,11296.00,9154.69,24
Apples,Other,Jalana,Ahilyanagar,7000.00,17000.00,156.16,858.88,10000.00,9141.12,25
Apples,Other,Kolhapur,Ahilyanagar,6000.00,17000.00,338.98,1864.39,11000.00,9135.61,26
Apples,Other,Kullu,Chandigarh,5000.00,15000.00,181.85,1000.18,10000.00,8999.83,27
Apples,Other,Jalandhar,Chandigarh,5100.00,15000.00,167.64,922.02,9900.00,8977.98,28
Apples,Other,Mohali,Chandigarh,6000.00,15000.00,9.66,53.13,9000.00,8946.87,29
Apples,Other,Morena,Hamirpur,2030.00,12500.00,279.21,1535.66,10470.00,8934.35,30
Apples,Other,Mahendragarh-Narnaul,Kolkata,3500.00,16800.00,796.26,4379.43,13300.00,8920.57,31
Apples,Other,Morena,Ahilyanagar,2030.00,17000.00,1109.03,6099.67,14970.00,8870.34,32
Apples,Other,Katni,Kollam,3000.00,23500.00,2126.95,11698.23,20500.00,8801.78,33
Apples,Other,Bulandshahar,Chandigarh,4465.00,15000.00,343.13,1887.22,10535.00,8647.79,34
Apples,Other,"Garhwal (Pauri)",Chandigarh,5000.00,15000.00,246.43,1355.37,10000.00,8644.64,35
Apples,Other,Katni,Ahilyanagar,3000.00,17000.00,977.45,5375.98,14000.00,8624.03,36
Apples,Other,Palwal,Ganganagar,2000.00,13300.00,487.84,2683.12,11300.00,8616.88,37
Apples,Other,Bulandshahar,Delhi,4465.00,13500.00,83.85,461.18,9035.00,8573.83,38
Apples,Other,Dhar,Kollam,4470.00,23500.00,1913.36,10523.48,19030.00,8506.52,39
Apples,Other,Bhopal,Kollam,4000.00,23500.00,2000.33,11001.82,19500.00,8498.19,40
Apples,Other,Champawat,Delhi,3050.00,13500.00,361.84,1990.12,10450.00,8459.88,41
Apples,Other,Ludhiana,Chandigarh,6000.00,15000.00,115.95,637.73,9000.00,8362.28,42
Apples,Other,Dehradoon,Chandigarh,5800.00,15000.00,157.60,866.80,9200.00,8333.20,43
Apples,Other,Haridwar,Delhi,4000.00,13500.00,213.61,1174.86,9500.00,8325.15,44
Apples,Other,Mahendragarh-Narnaul,Kollam,3500.00,23500.00,2125.45,11689.98,20000.00,8310.03,45
Apples,Other,Jalana,Kollam,7000.00,23500.00,1495.19,8223.55,16500.00,8276.46,46
Apples,Other,Sangli,Kollam,9000.00,23500.00,1140.01,6270.06,14500.00,8229.95,47
Apples,Other,Fatehgarh,Chandigarh,6500.00,15000.00,49.73,273.52,8500.00,8226.49,48
Apples,Other,Katni,Kolkata,3000.00,16800.00,1030.21,5666.16,13800.00,8133.85,49
Apples,Other,Aligarh,Chandigarh,4600.00,15000.00,420.25,2311.38,10400.00,8088.63,50
Apples,"Red  Gold",Harda,Warangal,4025.00,13000.00,705.59,3880.75,8975.00,5094.26,1
Apples,"Red  Gold",Bulandshahar,Warangal,4300.00,13000.00,1478.04,8129.22,8700.00,570.78,2
Apples,"Red  Gold",Bulandshahar,Delhi,4300.00,4992.00,83.85,461.18,692.00,230.83,3
Apples,"Red June",Delhi,Shimla,5000.00,7375.00,340.61,1873.36,2375.00,501.65,1
Apples,Rizakwadi,Anantnag,Udhampur,2650.00,4250.00,112.61,619.36,1600.00,980.65,1
Apples,Rizakwadi,Jammu,Udhampur,3500.00,4250.00,42.29,232.60,750.00,517.41,2
Apples,Rizakwadi,Baramulla,Udhampur,2650.00,4250.00,197.25,1084.88,1600.00,515.13,3
Apples,Rizakwadi,Kathua,Udhampur,3500.00,4250.00,86.66,476.63,750.00,273.37,4
Apples,Rizakwadi,Anantnag,Jammu,2650.00,3500.00,146.56,806.08,850.00,43.92,5
Apples,"Royal Delicious",Mahoba,Bilaspur,7200.00,18500.00,531.53,2923.42,11300.00,8376.59,1
Apples,"Royal Delicious",Jammu,Kangra,4500.00,13500.00,183.20,1007.60,9000.00,7992.40,2
Apples,"Royal Delicious",Shimla,Kangra,5500.00,13500.00,174.41,959.26,8000.00,7040.75,3
Apples,"Royal Delicious",Bahraich,Bilaspur,7300.00,18500.00,767.49,4221.20,11200.00,6978.81,4
Apples,"Royal Delicious",Dehradoon,Kangra,5500.00,13500.00,324.00,1782.00,8000.00,6218.00,5
Apples,"Royal Delicious",Dehradoon,Bilaspur,5500.00,18500.00,1254.45,6899.48,13000.00,6100.53,6
Apples,"Royal Delicious",Shimla,Bilaspur,5500.00,18500.00,1397.69,7687.30,13000.00,5312.71,7
Apples,"Royal Delicious",Chamba,Kangra,8250.00,13500.00,66.33,364.82,5250.00,4885.19,8
Apples,"Royal Delicious",Jammu,Bilaspur,4500.00,18500.00,1725.49,9490.20,14000.00,4509.81,9
Apples,"Royal Delicious",Delhi,Bilaspur,8000.00,18500.00,1102.28,6062.54,10500.00,4437.46,10
Apples,"Royal Delicious",Shimla,Solan,5500.00,10000.00,26.03,143.17,4500.00,4356.84,11
Apples,"Royal Delicious",Mahoba,Hamirpur,7200.00,12000.00,99.51,547.31,4800.00,4252.70,12
Apples,"Royal Delicious",Hyderabad,Bilaspur,10000.00,18500.00,809.51,4452.31,8500.00,4047.70,13
Apples,"Royal Delicious",Mandi,Kangra,9000.00,13500.00,107.43,590.87,4500.00,3909.14,14
Apples,"Royal Delicious",Dehradoon,Solan,5500.00,10000.00,139.03,764.67,4500.00,3735.34,15
Apples,"Royal Delicious",Jammu,Solan,4500.00,10000.00,360.50,1982.75,5500.00,3517.25,16
Apples,"Royal Delicious",Hamirpur,Bilaspur,12000.00,18500.00,595.51,3275.31,6500.00,3224.70,17
Apples,"Royal Delicious",Bahraich,Hamirpur,7300.00,12000.00,288.23,1585.27,4700.00,3114.74,18
Apples,"Royal Delicious",Shimla,Mandi,5500.00,9000.00,78.49,431.70,3500.00,3068.31,19
Apples,"Royal Delicious",Jammu,Chamba,4500.00,8250.00,146.45,805.48,3750.00,2944.53,20
Apples,"Royal Delicious",Jammu,Mandi,4500.00,9000.00,289.98,1594.89,4500.00,2905.11,21
Apples,"Royal Delicious",Dehradoon,Hamirpur,5500.00,12000.00,659.33,3626.32,6500.00,2873.69,22
Apples,"Royal Delicious",Delhi,Kangra,8000.00,13500.00,492.86,2710.73,5500.00,2789.27,23
Apples,"Royal Delicious",Solan,Kangra,10000.00,13500.00,191.24,1051.82,3500.00,2448.18,24
Apples,"Royal Delicious",Dehradoon,Mandi,5500.00,9000.00,221.24,1216.82,3500.00,2283.18,25
Apples,"Royal Delicious",Shimla,Hamirpur,5500.00,12000.00,802.21,4412.16,6500.00,2087.85,26
Apples,"Royal Delicious",Shimla,Chamba,5500.00,8250.00,237.20,1304.60,2750.00,1445.40,27
Apples,"Royal Delicious",Mandi,Bilaspur,9000.00,18500.00,1473.85,8106.18,9500.00,1393.83,28
Apples,"Royal Delicious",Jammu,Hamirpur,4500.00,12000.00,1133.34,6233.37,7500.00,1266.63,29
Apples,"Royal Delicious",Chamba,Bilaspur,8250.00,18500.00,1634.51,8989.81,10250.00,1260.20,30
Apples,"Royal Delicious",Bahraich,Kangra,7300.00,13500.00,898.43,4941.37,6200.00,1258.64,31
Apples,"Royal Delicious",Delhi,Hamirpur,8000.00,12000.00,520.29,2861.60,4000.00,1138.41,32
Apples,"Royal Delicious",Dehradoon,Delhi,5500.00,8000.00,251.96,1385.78,2500.00,1114.22,33
Apples,"Royal Delicious",Solan,Bilaspur,10000.00,18500.00,1378.89,7583.90,8500.00,916.11,34
Apples,"Royal Delicious",Dehradoon,Chamba,5500.00,8250.00,385.00,2117.50,2750.00,632.50,35
Apples,"Royal Delicious",Shimla,Delhi,5500.00,8000.00,340.61,1873.36,2500.00,626.65,36
Apples,"Royal Delicious",Mahoba,Kangra,7200.00,13500.00,1043.15,5737.33,6300.00,562.68,37
Apples,"Royal Delicious",Mandi,Solan,9000.00,10000.00,102.03,561.17,1000.00,438.84,38
Apples,"Royal Delicious",Chamba,Solan,8250.00,10000.00,255.69,1406.30,1750.00,343.71,39
Apples,"Royal Delicious",Delhi,Solan,8000.00,10000.00,315.85,1737.18,2000.00,262.83,40
Apples,"Royal Delicious",Jammu,Delhi,4500.00,8000.00,628.54,3456.97,3500.00,43.03,41
Apples,Simla,Harda,Palghar,3750.00,17500.00,669.85,3684.18,13750.00,10065.83,1
Apples,Simla,Jalgaon,Palghar,7500.00,17500.00,407.16,2239.38,10000.00,7760.62,2
Apples,Simla,Bharuch,Palghar,9000.00,17500.00,277.94,1528.67,8500.00,6971.33,3
Apples,Simla,Harda,Nashik,3750.00,13000.00,537.30,2955.15,9250.00,6294.85,4
Apples,Simla,Patiala,Muktsar,3500.00,11000.00,224.90,1236.95,7500.00,6263.05,5
Apples,Simla,Nagpur,Palghar,6750.00,17500.00,846.49,4655.70,10750.00,6094.31,6
Apples,Simla,Thane,Palghar,11000.00,17500.00,73.83,406.07,6500.00,6093.94,7
Apples,Simla,Patiala,Una,3500.00,10000.00,173.69,955.30,6500.00,5544.71,8
Apples,Simla,Patiala,Palghar,3500.00,17500.00,1547.26,8509.93,14000.00,5490.07,9
Apples,Simla,"Garhwal (Pauri)",Palghar,3200.00,17500.00,1645.29,9049.10,14300.00,5250.91,10
Apples,Simla,Harda,Amarawati,3750.00,10000.00,213.73,1175.52,6250.00,5074.49,11
Apples,Simla,Ambala,Muktsar,4500.00,11000.00,273.71,1505.41,6500.00,4994.60,12
Apples,Simla,"Garhwal (Pauri)",Muktsar,3200.00,11000.00,510.95,2810.23,7800.00,4989.78,13
Apples,Simla,"Garhwal (Pauri)",Una,3200.00,10000.00,359.09,1975.00,6800.00,4825.01,14
Apples,Simla,Hyderabad,Palghar,8300.00,17500.00,816.78,4492.29,9200.00,4707.71,15
Apples,Simla,Ambala,Una,4500.00,10000.00,183.58,1009.69,5500.00,4490.31,16
Apples,Simla,Saharanpur,Palghar,4524.00,17500.00,1549.05,8519.78,12976.00,4456.23,17
Apples,Simla,Saharanpur,Muktsar,4524.00,11000.00,370.48,2037.64,6476.00,4438.36,18
Apples,Simla,Ambala,Palghar,4500.00,17500.00,1565.79,8611.85,13000.00,4388.16,19
Apples,Simla,"Garhwal (Pauri)",UdhamSinghNagar,3200.00,8600.00,185.09,1018.00,5400.00,4382.01,20
Apples,Simla,Kanpur,Palghar,5750.00,17500.00,1346.46,7405.53,11750.00,4344.47,21
Apples,Simla,Dehradoon,Muktsar,4500.00,11000.00,421.31,2317.21,6500.00,4182.80,22
Apples,Simla,Dehradoon,Palghar,4500.00,17500.00,1617.33,8895.32,13000.00,4104.69,23
Apples,Simla,Jalgaon,Nashik,7500.00,13000.00,270.23,1486.27,5500.00,4013.74,24
Apples,Simla,Dehradoon,Una,4500.00,10000.00,278.81,1533.46,5500.00,3966.55,25
Apples,Simla,Saharanpur,Una,4524.00,10000.00,275.10,1513.05,5476.00,3962.95,26
Apples,Simla,Amarawati,Palghar,10000.00,17500.00,671.23,3691.77,7500.00,3808.24,27
Apples,Simla,Nashik,Palghar,13000.00,17500.00,139.71,768.41,4500.00,3731.60,28
Apples,Simla,"Garhwal (Pauri)",Hardoi,3200.00,9000.00,426.79,2347.35,5800.00,3452.66,29
Apples,Simla,Harda,Thane,3750.00,11000.00,691.70,3804.35,7250.00,3445.65,30
Apples,Simla,"Garhwal (Pauri)",Delhi,3200.00,8000.00,287.79,1582.85,4800.00,3217.16,31
Apples,Simla,Patiala,Delhi,3500.00,8000.00,255.46,1405.03,4500.00,3094.97,32
Apples,Simla,"Garhwal (Pauri)",Sirmore,3200.00,7000.00,170.23,936.27,3800.00,2863.74,33
Apples,Simla,Agra,Palghar,7875.00,17500.00,1235.95,6797.73,9625.00,2827.28,34
Apples,Simla,Patiala,UdhamSinghNagar,3500.00,8600.00,414.54,2279.97,5100.00,2820.03,35
Apples,Simla,Patiala,Sirmore,3500.00,7000.00,128.58,707.19,3500.00,2792.81,36
Apples,Simla,Dehradoon,UdhamSinghNagar,4500.00,8600.00,249.63,1372.97,4100.00,2727.04,37
Apples,Simla,Kanpur,Unnao,5750.00,8600.00,24.56,135.08,2850.00,2714.92,38
Apples,Simla,Saharanpur,UdhamSinghNagar,4524.00,8600.00,266.86,1467.73,4076.00,2608.27,39
Apples,Simla,Bharuch,Nashik,9000.00,13000.00,257.39,1415.65,4000.00,2584.36,40
Apples,Simla,Baramulla,Muktsar,5625.00,11000.00,517.36,2845.48,5375.00,2529.52,41
Apples,Simla,Kanpur,Hardoi,5750.00,9000.00,131.39,722.65,3250.00,2527.36,42
Apples,Simla,"Garhwal (Pauri)",Lakhimpur,3200.00,7880.00,398.93,2194.12,4680.00,2485.89,43
Apples,Simla,Saharanpur,Delhi,4524.00,8000.00,187.78,1032.79,3476.00,2443.21,44
Apples,Simla,Harda,Warangal,3750.00,10000.00,705.59,3880.75,6250.00,2369.26,45
Apples,Simla,"Garhwal (Pauri)",Unnao,3200.00,8600.00,551.74,3034.57,5400.00,2365.43,46
Apples,Simla,Nagpur,Nashik,6750.00,13000.00,706.94,3888.17,6250.00,2361.83,47
Apples,Simla,"Garhwal (Pauri)",Shahjahanpur,3200.00,7500.00,356.55,1961.03,4300.00,2338.98,48
Apples,Simla,"Garhwal (Pauri)",Agra,3200.00,7875.00,431.49,2373.20,4675.00,2301.81,49
Apples,Simla,Harda,Bharuch,3750.00,9000.00,537.24,2954.82,5250.00,2295.18,50
Cabbage,Cabbage,Alipurduar,Bongaigaon,700.00,26500.00,128.31,705.71,25800.00,25094.30,1
Cabbage,Cabbage,Barpeta,Bongaigaon,1100.00,26500.00,59.13,325.22,25400.00,25074.79,2
Cabbage,Cabbage,Dhubri,Bongaigaon,900.00,26500.00,95.65,526.08,25600.00,25073.93,3
Cabbage,Cabbage,Coochbehar,Bongaigaon,750.00,26500.00,135.66,746.13,25750.00,25003.87,4
Cabbage,Cabbage,Kokrajhar,Bongaigaon,1500.00,26500.00,37.39,205.65,25000.00,24794.36,5
Cabbage,Cabbage,Goalpara,Bongaigaon,1500.00,26500.00,43.74,240.57,25000.00,24759.43,6
Cabbage,Cabbage,Nalbari,Bongaigaon,1500.00,26500.00,109.59,602.75,25000.00,24397.26,7
Cabbage,Cabbage,Darrang,Bongaigaon,1100.00,26500.00,182.90,1005.95,25400.00,24394.05,8
Cabbage,Cabbage,Kamrup,Bongaigaon,1500.00,26500.00,116.03,638.17,25000.00,24361.84,9
Cabbage,Cabbage,Jalpaiguri,Bongaigaon,1000.00,26500.00,227.75,1252.63,25500.00,24247.38,10
Cabbage,Cabbage,"South West Garo Hills",Bongaigaon,1700.00,26500.00,160.96,885.28,24800.00,23914.72,11
Cabbage,Cabbage,Nagaon,Bongaigaon,1200.00,26500.00,264.44,1454.42,25300.00,23845.58,12
Cabbage,Cabbage,"West Garo Hills",Bongaigaon,2000.00,26500.00,125.56,690.58,24500.00,23809.42,13
Cabbage,Cabbage,MORIGAON,Bongaigaon,1600.00,26500.00,223.78,1230.79,24900.00,23669.21,14
Cabbage,Cabbage,"East Khasi Hills",Bongaigaon,1825.00,26500.00,216.68,1191.74,24675.00,23483.26,15
Cabbage,Cabbage,Karimganj,Bongaigaon,1350.00,26500.00,319.46,1757.03,25150.00,23392.97,16
Cabbage,Cabbage,Araria,Bongaigaon,1050.00,26500.00,389.15,2140.33,25450.00,23309.68,17
